"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms","test_accuracy_best_accuracy","test_accuracy_best_eval_loss"
"18_SWP7_ID_004_VAN","91","-","SWP7, vanilla","finished","wuu8cnen","ricu","","","2023-12-26T22:32:29.000Z","2023-12-26T22:34:00.000Z","2023-12-26T22:34:00.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_0927","2","0.9","0.999","","2","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_07_vanilla/run_004","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","1.6816211938858032","0.963559627532959","0.4458142817020416","","","","","","","","","","","","","0.6244867444038391","3","8","","","","0.06369100403398953","11","24","","","","","","","61","","","","","","0.06129965863240471","","","","","","","","","0.0010257067624479532","0.9989749193191528","","",""
"18_SWP7_ID_003_VAN","102","-","SWP7, vanilla","finished","q7km19kp","ricu","","","2023-12-26T22:30:33.000Z","2023-12-26T22:32:15.000Z","2023-12-26T22:32:15.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_0927","1","0.9","0.999","","2","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_07_vanilla/run_003","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","1.844402551651001","0.9698095321655272","0.4542175233364105","","","","","","","","","","","","","0.6121703386306763","5","12","","","","0.05692969392951066","21","44","","","","","","","71","","","","","","0.03468457626841776","","","","","","","","","0.0011012725299224255","0.9988994002342224","","",""
"18_SWP7_ID_002_VAN","190","-","SWP7, vanilla","finished","41oj5kjq","ricu","","","2023-12-26T22:27:09.000Z","2023-12-26T22:30:19.000Z","2023-12-26T22:30:19.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_0926","3","0.9","0.999","","1","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_07_vanilla/run_002","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","1.992966055870056","0.973042905330658","0.4608180224895478","","","","","","","","","","","","","0.6090170741081238","7","16","","","","0.051482053625574814","89","180","","","","","","","139","","","","","","0.05047394437516155","","","","","","","","","0.0006260352674871683","0.9993743300437928","","",""
"18_SWP7_ID_001_VAN","272","-","SWP7, vanilla","finished","uta6v5r8","ricu","","","2023-12-26T22:22:22.000Z","2023-12-26T22:26:54.000Z","2023-12-26T22:26:54.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_0926","2","0.9","0.999","","1","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_07_vanilla/run_001","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","1.629530906677246","0.9606582522392272","0.44292113184928894","","","","","","","","","","","","","0.5983796119689941","9","20","","","","0.24104961519179813","177","356","","","","","","","199","","","","","","0.2400794623207697","","","","","","","","","0.0002938113175332546","0.9997062683105468","","",""
"18_SWP7_ID_000_VAN","102","-","SWP7, vanilla","finished","sax0z7aq","ricu","","","2023-12-26T22:20:27.000Z","2023-12-26T22:22:09.000Z","2023-12-26T22:22:09.000Z","","drax","","","","2","NVIDIA A40","0.04","pcid_0926","1","0.9","0.999","","1","0","25","4","1","false","0.00006","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_07_vanilla/run_000","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","1.8012713193893433","0.9896599054336548","0.4841530919075012","","","","","","","","","","","","","0.607118546962738","11","24","","","","0.185484038939155","21","44","","","","","","","71","","","","","","0.14793912656266522","","","","","","","","","0.000985983875580132","0.9990144968032836","","",""
"18_SWP6_ID_269_MOD","183","-","SWP6, modded","finished","4fhrmam4","ricu","","","2023-12-26T22:17:10.000Z","2023-12-26T22:20:13.000Z","2023-12-26T22:20:13.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0925","3","0.9","0.999","0","2","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_269","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","0.8134051561355591","0.7491489052772522","0.1642744392156601","","","","","0.001975425286218524","{""_type"":""histogram"",""bins"":[0.000008470897228107788,0.0002512122446205467,0.0004939535865560174,0.0007366949575953186,0.0009794363286346197,0.00122217764146626,0.001464919070713222,0.0017076603835448623,0.0019504016963765025,0.0021931431256234646,0.002435884438455105,0.002678625751286745,0.0029213670641183853,0.003164108609780669,0.0034068499226123095,0.0036495912354439497,0.00389233254827559,0.004135074093937874,0.004377815406769514,0.004620556719601154,0.004863298032432795,0.005106039345264435,0.005348780658096075,0.005591521970927715,0.0058342632837593555,0.006077004596590996,0.006319745909422636,0.006562487687915564,0.006805229000747204,0.007047970313578844,0.007290711626410484,0.0075334529392421246,0.007776194252073765],""values"":[66,56,49,60,63,52,50,44,41,32,33,38,25,27,24,20,18,10,15,5,7,10,7,4,4,2,0,3,0,1,0,2]}","","","","","","","0.6158430576324463","41","84","","","","0.03706019456145887","79","160","","","","","","","129","","","","","","-0.0001396819650488285","","","","","","","0.10952156782150269","0.8988667726516724","0.21571457386016848","0.8714877963066101","{""bins"":[0.00022324016026686877,0.019091682508587837,0.037960123270750046,0.056828565895557404,0.07569700479507446,0.09456545114517212,0.11343389004468918,0.13230232894420624,0.1511707752943039,0.17003922164440155,0.188907653093338,0.20777609944343567,0.22664454579353333,0.24551299214363098,0.26438143849372864,0.2832498550415039,0.30211830139160156,0.3209867477416992,0.3398551940917969,0.35872364044189453,0.3775920867919922,0.39646053314208984,0.4153289496898651,0.43419739603996277,0.4530658423900604,0.4719342887401581,0.49080273509025574,0.509671151638031,0.5285395979881287,0.5474080443382263,0.566276490688324,0.5851449370384216,0.6040133833885193],""values"":[51,27,9,7,7,6,4,1,1,2,2,0,2,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1],""_type"":""histogram""}","",""
"18_SWP6_ID_268_MOD","135","-","SWP6, modded","finished","qxmuw9b7","ricu","","","2023-12-26T22:14:41.000Z","2023-12-26T22:16:56.000Z","2023-12-26T22:16:56.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0925","2","0.9","0.999","0","2","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_268","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","0.776477038860321","0.7535814642906189","0.1679951250553131","","","","","0.003358826506882906","{""_type"":""histogram"",""bins"":[0.0000029691168492718134,0.0004339690785855055,0.0008649690425954759,0.0012959690066054463,0.0017269689124077559,0.002157968934625387,0.0025889689568430185,0.0030199687462300062,0.0034509687684476376,0.003881968790665269,0.0043129688128829,0.004743968602269888,0.005174968857318163,0.005605968646705151,0.006036968436092138,0.006467968691140413,0.006898968480527401,0.007329968269914389,0.007760968524962664,0.008191968314349651,0.008622968569397926,0.009053967893123627,0.009484968148171902,0.009915968403220177,0.010346968658268452,0.010777967981994152,0.011208968237042427,0.011639968492090702,0.012070967815816402,0.012501968070864677,0.012932968325912952,0.013363967649638653,0.013794967904686928],""values"":[66,62,53,62,42,52,57,59,43,34,38,34,25,26,23,23,15,12,7,8,5,6,6,0,2,3,2,0,0,1,1,1]}","","","","","","","0.6270376443862915","33","68","","","","0.02857456883390992","43","88","","","","","","","93","","","","","","0.0027445900100781305","","","","","","","0.13403958082199097","0.8783069252967834","0.3466832637786865","0.8536632061004639","{""_type"":""histogram"",""bins"":[0.0016500854399055243,0.02210858091711998,0.04256707802414894,0.0630255714058876,0.08348406851291656,0.10394256561994553,0.12440105527639389,0.14485955238342285,0.1653180569410324,0.18577654659748077,0.20623503625392914,0.2266935408115387,0.24715203046798706,0.2676105201244354,0.2880690097808838,0.30852752923965454,0.3289860188961029,0.34944450855255127,0.36990299820899963,0.390361487865448,0.41082000732421875,0.4312784969806671,0.4517369866371155,0.47219547629356384,0.4926539659500122,0.513112485408783,0.5335709452629089,0.5540294647216797,0.5744879841804504,0.5949464440345764,0.6154049634933472,0.6358634233474731,0.6563219428062439],""values"":[32,29,17,10,3,5,2,3,5,0,0,2,0,2,1,0,0,1,1,0,2,4,2,1,1,0,0,3,0,1,0,1]}","",""
"18_SWP6_ID_267_MOD","114","-","SWP6, modded","finished","oqlbg4zv","ricu","","","2023-12-26T22:12:33.000Z","2023-12-26T22:14:27.000Z","2023-12-26T22:14:27.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0925","1","0.9","0.999","0","2","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_267","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","0.69529789686203","0.7267486453056335","0.13987843692302704","","","","","0.0035931305028498173","{""_type"":""histogram"",""bins"":[0.0000015641851405234775,0.0004791792016476393,0.0009567942470312119,0.0014344092924147844,0.001912024337798357,0.0023896393831819296,0.002867254428565502,0.0033448694739490747,0.0038224845193326473,0.004300099331885576,0.0047777146100997925,0.005255329422652721,0.005732944700866938,0.0062105595134198666,0.006688174791634083,0.007165789604187012,0.007643404882401228,0.00812101922929287,0.008598634973168373,0.009076249785721302,0.009553864598274231,0.01003147941082716,0.010509095154702663,0.010986709967255592,0.011464324779808521,0.01194193959236145,0.012419555336236954,0.012897170148789883,0.013374784961342812,0.01385239977389574,0.014330015517771244,0.014807630330324173,0.015285245142877102],""values"":[70,60,54,53,63,58,53,60,38,42,30,27,32,21,21,19,17,11,9,3,9,7,1,4,1,1,0,2,0,1,0,1]}","","","","","","","0.6284971237182617","25","52","","","","-0.02147216659613472","27","56","","","","","","","77","","","","","","-0.041127930464912435","","","","","","","0.31707653403282166","0.7696825265884399","0.5068471431732178","0.7380574941635132","{""_type"":""histogram"",""values"":[7,13,6,9,9,9,9,8,7,6,2,6,6,1,8,0,2,2,5,1,0,2,0,1,3,0,3,1,1,0,0,1],""bins"":[0.0012191097484901547,0.014583404175937176,0.027947697788476944,0.04131199046969414,0.05467628687620163,0.06804057955741882,0.08140487223863602,0.09476916491985321,0.108133465051651,0.1214977577328682,0.1348620504140854,0.14822635054588318,0.16159063577651978,0.17495493590831757,0.18831922113895416,0.20168352127075195,0.21504782140254974,0.22841210663318634,0.24177640676498413,0.2551406919956207,0.2685049772262573,0.2818692922592163,0.2952335774898529,0.3085978627204895,0.3219621777534485,0.3353264629840851,0.3486907482147217,0.36205506324768066,0.37541934847831726,0.38878363370895386,0.40214791893959045,0.41551223397254944,0.42887651920318604]}","",""
"18_SWP6_ID_266_MOD","238","-","SWP6, modded","finished","p2bcmu7c","ricu","","","2023-12-26T22:08:21.000Z","2023-12-26T22:12:19.000Z","2023-12-26T22:12:19.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0924","3","0.9","0.999","0","1","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_266","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","0.9719258546829224","0.8327882885932922","0.259389728307724","","","","","0.0012765941210091114","{""_type"":""histogram"",""bins"":[0.000005029255589761306,0.00016439345199614763,0.00032375764567404985,0.0004831218393519521,0.0006424860330298543,0.0008018502267077565,0.0009612144203856587,0.001120578614063561,0.0012799428077414632,0.0014393070014193654,0.0015986711950972676,0.0017580353887751698,0.001917399582453072,0.0020767636597156525,0.0022361278533935547,0.002395492047071457,0.002554856240749359,0.0027142204344272614,0.0028735846281051636,0.003032948821783066,0.003192313015460968,0.0033516772091388702,0.0035110414028167725,0.0036704055964946747,0.003829769790172577,0.003989133983850479,0.004148498177528381,0.004307862371206284,0.004467226564884186,0.004626590758562088,0.00478595495223999,0.0049453191459178925,0.005104683339595795],""values"":[63,62,59,44,65,63,49,39,41,34,36,32,26,29,26,15,15,11,11,10,7,11,7,2,4,1,1,3,0,0,1,1]}","","","","","","","0.6156030893325806","69","140","","","","0.04977613702436505","121","244","","","","","","","171","","","","","","0.04473162584016213","","","","","","","0.05053945258259773","0.9512435793876648","0.11294913291931152","0.9040178060531616","{""_type"":""histogram"",""bins"":[0.000672764319460839,0.013521223329007626,0.02636968158185482,0.03921814262866974,0.05206660181283951,0.06491506099700928,0.07776352018117905,0.09061197936534882,0.10346043854951859,0.11630889773368835,0.12915734946727753,0.1420058161020279,0.15485426783561707,0.16770273447036743,0.1805511862039566,0.19339965283870697,0.20624810457229614,0.2190965712070465,0.23194502294063568,0.24479348957538605,0.2576419413089752,0.2704904079437256,0.28333887457847595,0.29618731141090393,0.3090357780456543,0.32188424468040466,0.33473271131515503,0.347581148147583,0.3604296147823334,0.37327808141708374,0.3861265480518341,0.3989749848842621,0.41182345151901245],""values"":[51,26,15,5,6,3,3,4,2,4,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1]}","",""
"18_SWP6_ID_265_MOD","278","-","SWP6, modded","finished","mxqqnilu","ricu","","","2023-12-26T22:03:30.000Z","2023-12-26T22:08:08.000Z","2023-12-26T22:08:08.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0924","2","0.9","0.999","0","1","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_265","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","0.8856459856033325","0.8922633528709412","0.33859291672706604","","","","","0.0014250477543100717","{""bins"":[0.000005738136223953916,0.00018845706654246897,0.00037117599276825786,0.0005538949626497924,0.0007366138743236661,0.0009193327859975398,0.0011020516976714134,0.001284770667552948,0.0014674896374344826,0.0016502084909006953,0.00183292746078223,0.0020156463142484426,0.0021983652841299772,0.002381084254011512,0.0025638032238930464,0.002746522193774581,0.0029292411636561155,0.0031119599007070065,0.003294678870588541,0.0034773978404700756,0.00366011681035161,0.0038428357802331448,0.004025554750114679,0.004208273719996214,0.0043909926898777485,0.004573711659759283,0.00475643016397953,0.004939149133861065,0.0051218681037425995,0.005304587073624134,0.005487306043505669,0.005670025013387203,0.005852743983268738],""_type"":""histogram"",""values"":[78,45,64,58,43,51,54,60,43,37,33,34,29,22,26,24,13,11,9,5,5,7,6,1,2,3,2,0,0,1,1,1]}","","","","","","","0.6193451285362244","47","96","","","","0.14381831072335274","161","324","","","","","","","199","","","","","","0.14054151704975093","","","","","","","0.029100937768816948","0.9714245200157166","0.10855276137590408","0.9349088072776794","{""_type"":""histogram"",""values"":[85,20,6,3,1,1,0,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1],""bins"":[0.000027316313207847998,0.020268728956580162,0.0405101403594017,0.06075155362486839,0.08099296689033508,0.10123437643051147,0.12147579342126846,0.14171721041202545,0.16195861995220184,0.18220002949237823,0.20244143903255463,0.2226828634738922,0.2429242730140686,0.263165682554245,0.2834070920944214,0.3036485016345978,0.32388991117477417,0.34413132071495056,0.36437276005744934,0.38461416959762573,0.4048555791378021,0.4250969886779785,0.4453383982181549,0.4655798077583313,0.4858212172985077,0.5060626268386841,0.5263040661811829,0.5465454459190369,0.5667868852615356,0.5870282649993896,0.6072697043418884,0.6275110840797424,0.6477525234222412]}","",""
"18_SWP6_ID_264_MOD","273","-","SWP6, modded","finished","313gz5yv","ricu","","","2023-12-26T21:58:43.000Z","2023-12-26T22:03:16.000Z","2023-12-26T22:03:16.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0924","1","0.9","0.999","0","1","0","25","4","1","false","0.000008","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_264","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","0.9102813601493835","0.9271129965782166","0.3781534433364868","","","","","0.0021326872520148754","{""bins"":[0.000008882134352461435,0.0002922588319052011,0.0005756355240009725,0.0008590121869929135,0.0011423889081925154,0.0014257655711844563,0.0017091422341763973,0.00199251901358366,0.0022758955601602793,0.002559272339567542,0.002842649118974805,0.003126025665551424,0.003409402444958687,0.003692778991535306,0.003976156003773212,0.004259532317519188,0.004542909096926451,0.0048262858763337135,0.005109662655740976,0.005393039435148239,0.005676415748894215,0.005959792528301477,0.00624316930770874,0.006526546087116003,0.006809922866523266,0.007093299180269241,0.007376675959676504,0.007660052739083767,0.007943429052829742,0.008226806297898293,0.008510182611644268,0.008793559856712818,0.009076936170458794],""values"":[69,60,51,64,62,62,44,52,46,37,38,25,33,19,23,19,17,6,11,4,10,6,1,4,0,1,0,2,0,1,0,1],""_type"":""histogram""}","","","","","","","0.6197893619537354","43","88","","","","0.09408629052591276","147","296","","","","","","","197","","","","","","0.07969259269360608","","","","","","","0.056827764958143234","0.945264458656311","0.20434492826461792","0.903209924697876","{""_type"":""histogram"",""bins"":[0.00016911567945498973,0.021808963268995285,0.043448809534311295,0.0650886595249176,0.08672850579023361,0.10836835205554962,0.13000820577144623,0.15164804458618164,0.17328789830207825,0.19492773711681366,0.21656759083271027,0.23820744454860687,0.2598472833633423,0.2814871370792389,0.3031269907951355,0.3247668147087097,0.3464066684246063,0.36804652214050293,0.38968637585639954,0.41132622957229614,0.43296605348587036,0.45460590720176697,0.4762457609176636,0.4978856146335602,0.5195254683494568,0.541165292263031,0.56280517578125,0.5844449996948242,0.6060848236083984,0.6277247071266174,0.6493645310401917,0.6710044145584106,0.6926442384719849],""values"":[63,19,11,9,8,4,2,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,2]}","",""
"18_SWP6_ID_263_MOD","165","-","SWP6, modded","finished","6zy1oc7h","ricu","","","2023-12-26T21:55:44.000Z","2023-12-26T21:58:29.000Z","2023-12-26T21:58:29.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0923","3","0.9","0.999","0","2","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_263","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","1.0020111799240112","0.8056912422180176","0.22719112038612368","","","","","0.0008937141392379999","{""values"":[60,62,49,57,64,48,53,40,47,30,34,34,30,26,27,18,19,9,14,7,4,13,6,5,4,2,0,3,0,1,0,2],""_type"":""histogram"",""bins"":[0.0000012142427294747904,0.00011077462113462389,0.00022033500135876238,0.0003298953815829009,0.0004394557618070394,0.0005490161129273474,0.0006585764931514859,0.0007681368733756244,0.0008776972535997629,0.0009872576920315623,0.00109681801404804,0.0012063784524798393,0.001315938774496317,0.0014254992129281163,0.001535059534944594,0.0016446199733763933,0.001754180295392871,0.0018637407338246703,0.0019733011722564697,0.0020828614942729473,0.002192421816289425,0.0023019821383059025,0.0024115426931530237,0.0025211030151695013,0.002630663337185979,0.0027402236592024565,0.0028497842140495777,0.0029593445360660553,0.003068904858082533,0.0031784651800990105,0.0032880257349461317,0.0033975860569626093,0.003507146378979087]}","","","","","","","0.6162114143371582","35","72","","","","0.028038856957007936","65","132","","","","","","","115","","","","","","0.0007684669451361704","","","","","","","0.04821188002824783","0.9532736539840698","0.08912814408540726","0.9288904666900636","{""values"":[85,18,9,3,1,3,1,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.000360706850187853,0.01674436777830124,0.033128030598163605,0.04951169341802597,0.06589535623788834,0.0822790116071701,0.09866267442703247,0.11504633724689484,0.1314300000667572,0.14781366288661957,0.16419732570648193,0.1805809885263443,0.19696465134620667,0.21334831416606903,0.2297319620847702,0.24611562490463257,0.26249930262565613,0.2788829505443573,0.29526662826538086,0.31165027618408203,0.3280339241027832,0.34441760182380676,0.36080124974250793,0.3771849274635315,0.39356857538223267,0.4099522531032562,0.4263359010219574,0.44271957874298096,0.45910322666168213,0.4754869043827057,0.49187055230140686,0.5082542300224304,0.5246378779411316]}","",""
"18_SWP6_ID_262_MOD","150","-","SWP6, modded","finished","fctzjahr","ricu","","","2023-12-26T21:53:00.000Z","2023-12-26T21:55:30.000Z","2023-12-26T21:55:30.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0923","2","0.9","0.999","0","2","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_262","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","0.9686776995658876","0.8159581422805786","0.23726153373718264","","","","","0.001874014036729932","{""_type"":""histogram"",""bins"":[0.000005915338533668546,0.0002467053127475083,0.00048749527195468545,0.0007282852311618626,0.0009690752485767007,0.0012098652077838778,0.001450655166991055,0.0016914451261982322,0.0019322350854054093,0.0021730251610279083,0.0024138151202350855,0.0026546050794422626,0.00289539503864944,0.003136184997856617,0.003376974957063794,0.0036177649162709713,0.0038585548754781485,0.004099344834685326,0.0043401350267231464,0.00458092475309968,0.004821714945137501,0.005062504671514034,0.005303294863551855,0.005544084589928389,0.005784874781966209,0.006025664508342743,0.006266454700380564,0.006507244426757097,0.006748034618794918,0.006988824345171452,0.007229614537209272,0.007470404263585806,0.007711194455623627],""values"":[66,60,56,61,43,52,58,57,44,33,39,31,27,26,24,25,14,10,6,9,5,6,6,0,2,3,2,0,0,1,1,1]}","","","","","","","0.625938355922699","29","60","","","","0.01742724725503098","53","108","","","","","","","103","","","","","","-0.007445757726960036","","","","","","","0.05255382880568504","0.949107587337494","0.15790866315364838","0.9088237285614014","{""bins"":[0.0001790663955034688,0.02051146887242794,0.04084387421607971,0.061176273971796036,0.08150868117809296,0.10184108465909958,0.1221734881401062,0.14250588417053223,0.16283829510211945,0.18317069113254547,0.2035031020641327,0.22383549809455872,0.24416790902614594,0.26450031995773315,0.2848327159881592,0.3051651120185852,0.32549750804901123,0.34582990407943726,0.36616232991218567,0.3864947259426117,0.4068271219730377,0.42715951800346375,0.44749194383621216,0.4678243398666382,0.4881567358970642,0.5084891319274902,0.5288215279579163,0.5491539239883423,0.5694863796234131,0.5898187756538391,0.6101511716842651,0.6304835677146912,0.6508159637451172],""values"":[67,20,15,6,3,2,1,3,0,0,2,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1],""_type"":""histogram""}","",""
"18_SWP6_ID_261_MOD","225","-","SWP6, modded","finished","5m7cch34","ricu","","","2023-12-26T21:49:01.000Z","2023-12-26T21:52:46.000Z","2023-12-26T21:52:46.000Z","","drax","","","","2","NVIDIA A40","0.32","pcid_0923","1","0.9","0.999","0","2","0","25","4","1","false","0.00001","linear","128","400","bert-base-uncased","","200","40","0","/home/lange/fantastic-umbrella/runs/18_sweeps_06_modded/run_261","false","128","32","false","all","18_sweeps","","cola","","64","","false","0.1","0.01","true","","1.0252279043197632","0.90903502702713","0.35645195841789246","","","","","0.002708632033318281","{""_type"":""histogram"",""values"":[68,66,43,66,64,61,45,52,46,35,37,32,30,18,19,24,15,8,10,3,10,6,1,4,0,1,1,1,0,1,0,1],""bins"":[0.000009456452062295284,0.00037040741881355643,0.000731358421035111,0.0010923093650490046,0.00145326042547822,0.0018142113694921136,0.002175162313506007,0.0025361133739352226,0.0028970642015337944,0.00325801526196301,0.0036189663223922253,0.003979917149990797,0.004340867977589369,0.004701819270849228,0.0050627700984478,0.0054237209260463715,0.0057846722193062305,0.006145623046904802,0.006506573874503374,0.006867525167763233,0.007228475995361805,0.007589426822960377,0.007950377650558949,0.008311329409480095,0.008672280237078667,0.009033231064677238,0.00939418189227581,0.009755132719874382,0.010116083547472954,0.0104770353063941,0.010837986133992672,0.011198936961591244,0.011559887789189816]}","","","","","","","0.6260423064231873","33","68","","","","0.04209843196639517","109","220","","","","","","","159","","","","","","0.018806138406783197","","","","","","","0.04012665897607803","0.9608729481697084","0.2355181723833084","0.8975343108177185","{""values"":[58,29,9,3,3,3,3,1,2,0,1,0,0,0,2,1,0,0,0,1,0,2,2,0,0,0,2,0,0,2,1,3],""_type"":""histogram"",""bins"":[0.00015920288569759578,0.0211655143648386,0.04217182844877243,0.06317813694477081,0.08418445289134979,0.10519076138734818,0.12619706988334656,0.14720338582992554,0.16820970177650452,0.1892160177230835,0.21022231876850128,0.23122863471508026,0.25223493576049805,0.273241251707077,0.294247567653656,0.315253883600235,0.33626019954681396,0.35726651549339294,0.3782728314399719,0.3992791473865509,0.4202854335308075,0.4412917494773865,0.46229806542396545,0.48330438137054443,0.504310667514801,0.5253170132637024,0.546323299407959,0.5673296451568604,0.5883359313011169,0.6093422770500183,0.6303485631942749,0.6513549089431763,0.6723611950874329]}","",""
